"id","kind","item","owner","evidence_location","completion_claim","note","anchor","line","fingerprint"
"list.8_2_skills_allowed_flow.319.10","gate","raw tool parameters or raw tool results","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.8_2_skills_allowed_flow.319.10","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.8_2_skills_allowed_flow.319.10","319","f6f421bd45a10ff344e19916adb562f0c9fe3c4524105f4ba401bc60b1b50785"
"list.8_2_skills_allowed_flow.320.11","gate","reasoning traces","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.8_2_skills_allowed_flow.320.11","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.8_2_skills_allowed_flow.320.11","320","5cd7a4df9711b12283dbd3edacec3704bfac6463f4aea799c9dde295838e114f"
"list.8_2_skills_allowed_flow.321.12","gate","credentials or secret-bearing environment/config values","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.8_2_skills_allowed_flow.321.12","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.8_2_skills_allowed_flow.321.12","321","30599f849966a22d86d5300e1edff817a4e013bf925fbba29186f6a1da3eb719"
"prose.8_3_skills_instruction_placement.325.1","evidence_requirement","LiNKskills invocation guidance must come from stable, non-conversation surfaces:","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.8_3_skills_instruction_placement.325.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.8_3_skills_instruction_placement.325.1","325","468d1e453d85332f686765e7e38d0bc0a15352d156308d0ffb64c3f1d08717e7"
"list.8_3_skills_instruction_placement.327.1","task","MCP tool names, schemas, and descriptions","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.8_3_skills_instruction_placement.327.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.8_3_skills_instruction_placement.327.1","327","f11e4b5f9f1fcb655b58e58bad6e400da8406e6b1d432ee14d0ada5a80db085a"
"list.8_3_skills_instruction_placement.328.2","task","immutable skill bundle metadata and retrieved fragments","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.8_3_skills_instruction_placement.328.2","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.8_3_skills_instruction_placement.328.2","328","9429fa99c0f61e508c47869a677f92fbe73c52308d87a52f3b4e591b3d0e794f"
"list.8_3_skills_instruction_placement.329.3","task","explicit operator or repository instructions reviewed as ordinary configuration/documentation","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.8_3_skills_instruction_placement.329.3","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.8_3_skills_instruction_placement.329.3","329","140bfb811ba6b956eaeacf41da10241794ad43989f329708a53c6ba41bb076aa"
"list.8_3_skills_instruction_placement.330.4","task","typed portable tool contracts","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.8_3_skills_instruction_placement.330.4","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.8_3_skills_instruction_placement.330.4","330","4673b018ad1fac202d2b6856a7d86b05d8afb5d25010e5af7954ac2f78b7e324"
"prose.8_3_skills_instruction_placement.332.1","gate","Do not use `before_prompt_build`, `before_agent_run`, memory prompt supplements, or other dynamic conversation/prompt hooks for Skills. If later evidence shows a small generic static-guidance seam is required, propose it separately with a privacy proof; do not smuggle it through a conversation hook","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.8_3_skills_instruction_placement.332.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.8_3_skills_instruction_placement.332.1","332","1574259120054a05f8cf7b7c2147d7f7ef0165c1c4f7f7f96ff51703b8f5bd26"
"prose.8_4_cross_domain_prohibition.336.1","gate","Correlation is opaque and joinable only under Platform audit policy. OpenClaw must not:","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.8_4_cross_domain_prohibition.336.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.8_4_cross_domain_prohibition.336.1","336","4c1f7f6b35a9afdd837eb836684ea5c6571a4ea9167e13a6c38589c61ecb0e91"
"list.8_4_cross_domain_prohibition.338.1","gate","copy Brain payloads into Skills events","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.8_4_cross_domain_prohibition.338.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.8_4_cross_domain_prohibition.338.1","338","55fcf59c82cfdf3545394ed1654e42b9924921823f88ec36a374ecf572fc68bd"
"list.8_4_cross_domain_prohibition.339.2","gate","copy Skills telemetry into Brain knowledge by default","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.8_4_cross_domain_prohibition.339.2","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.8_4_cross_domain_prohibition.339.2","339","75ab3c666b4ba3c2beed5a1009a1cbba378f954a1151ae377b004c6c4af050f7"
"list.8_4_cross_domain_prohibition.340.3","gate","build a combined local or Platform datastore","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.8_4_cross_domain_prohibition.340.3","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.8_4_cross_domain_prohibition.340.3","340","977a75acffcb2fbe5a3b932ce4b89afaed5d0509379108e03dc2678d49c1e04e"
"list.8_4_cross_domain_prohibition.341.4","gate","use a shared queue, dead-letter record, cursor, health state, or idempotency namespace","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.8_4_cross_domain_prohibition.341.4","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.8_4_cross_domain_prohibition.341.4","341","2258c99bd7b4aabe6b092312674f1aeb487b58821f58bc6cf301cf54081f3ea9"
"list.8_4_cross_domain_prohibition.342.5","gate","derive one domain's authorization from the other's credential","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.8_4_cross_domain_prohibition.342.5","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.8_4_cross_domain_prohibition.342.5","342","2a7fa033812272ccc2ed3327d2f506b408530672e944dce533ff75072a68afb7"
"prose.9_1_brain_managed_tools.348.1","evidence_requirement","The `linkbrain` managed MCP entry exposes only the frozen Brain tool families allowed for Lisa:","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.9_1_brain_managed_tools.348.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.9_1_brain_managed_tools.348.1","348","9a7227211cb53d3d7804726cd9cc2cf3a3885fdf434c242e495f64cad6d9f095"
"list.9_1_brain_managed_tools.350.1","task","knowledge: `brain_browse`, `brain_search`, `brain_load`, `brain_append_finding`","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.9_1_brain_managed_tools.350.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.9_1_brain_managed_tools.350.1","350","705b55c73fb9ce62484dace652a70b3b4a7370f0498ef7852b3231d769e4e975"
"list.9_1_brain_managed_tools.351.2","task","private capture and episodes: `brain_capture_batch`, `brain_episode_checkpoint`, `brain_private_search`, `brain_private_load`","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.9_1_brain_managed_tools.351.2","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.9_1_brain_managed_tools.351.2","351","faf7e3ccf49dcf58412d46b8b2abb33ccfcec42cf9ece9ec899de2f0f9ddeebb"
"list.9_1_brain_managed_tools.352.3","task","coordination: `brain_task_start`, `brain_task_update`, `brain_inbox_read`, `brain_conflict_respond`, `brain_message_send`, `brain_checkpoint_write`, `brain_handoff_create`, `brain_handoff_accept`, `brain_task_close`","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.9_1_brain_managed_tools.352.3","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.9_1_brain_managed_tools.352.3","352","a83b0bf8a3a0a5497e3484da8711aa72e98c01fb95db6f2ecd7a20da7793091d"
"prose.9_1_brain_managed_tools.354.1","evidence_requirement","Every Brain write carries an idempotency key. `brain_task_start` retains the upstream transactional contract. Tool filters default-deny any unreviewed Brain tool","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.9_1_brain_managed_tools.354.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.9_1_brain_managed_tools.354.1","354","3f8e646785e6f80ad9b2e50f88a91cd44e92a3b194aaa6f878e7219df8d4dc39"
"prose.9_2_skills_managed_tools.358.1","evidence_requirement","The `linkskills` managed MCP entry exposes only the frozen Skills tool families allowed for Lisa:","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.9_2_skills_managed_tools.358.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.9_2_skills_managed_tools.358.1","358","dad9aec3d3824e8465e5f0360242c903f8a4bee57783d842095f09fab3a7a31a"
"list.9_2_skills_managed_tools.360.1","task","discovery: `skills_list`, `skills_search`, `skills_describe`, `skills_fragment_get`, `skills_release_get`","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.9_2_skills_managed_tools.360.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.9_2_skills_managed_tools.360.1","360","54921ea86669514707064bc7f43321f84ae9291cb7b69756bc37df7bcabded71"
"list.9_2_skills_managed_tools.361.2","task","runs: `skills_run_start`, `skills_run_update`, `skills_run_complete`, `skills_run_fail`","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.9_2_skills_managed_tools.361.2","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.9_2_skills_managed_tools.361.2","361","dbb6196af028d04dacb615cf3d2bd8245ac6aee012a3d2307722f6398b695a86"
"list.9_2_skills_managed_tools.362.3","task","tool mediation: `skills_tool_resolve`, `skills_tool_invoke`","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.9_2_skills_managed_tools.362.3","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.9_2_skills_managed_tools.362.3","362","43b426106e2d3eda0171c116ad86d2130a0136c67a1be81c9b6a9766995006ff"
"list.9_2_skills_managed_tools.363.4","task","validation: `skills_input_validate`, `skills_output_validate`","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.9_2_skills_managed_tools.363.4","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.9_2_skills_managed_tools.363.4","363","ffc233a4716dc496718ee78438e609cdbd7e04de0928501542e83fd8674a1f76"
"list.9_2_skills_managed_tools.364.5","task","evidence: `skills_feedback_submit`, `skills_trace_candidate_submit`","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.9_2_skills_managed_tools.364.5","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.9_2_skills_managed_tools.364.5","364","525f81d7e7c6c18c88496794028f27b2a705e712b0f11ee3bec56c973dcecc3d"
"prose.9_2_skills_managed_tools.366.1","gate","Lisa executes immutable published releases by exact hash and a compatible certified execution profile. Production must not execute a mutable Git checkout, an unpinned fragment, or a prompt-only certification result","Platform / Principal / Cursor maintenance (as labeled)","BLOCK: live/external gate named in plan item; OpenClaw fake-tier work is not live proof (docs/execution/openclawdevelopmentplan01/PHASE-13-PROVISIONAL-GROK-HANDOFF.md)","blocked","Label requires live/external proof beyond fake-tier OpenClaw work","prose.9_2_skills_managed_tools.366.1","366","792e0cf81ea8454c1c02cc1a4a8d0e2adf553de046ae890ec1ed8830d9c81d29"
"prose.9_3_contract_fixtures.370.1","evidence_requirement","Before adapter logic, commit owner-approved sanitized fixtures for:","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.9_3_contract_fixtures.370.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.9_3_contract_fixtures.370.1","370","66f11b5199c93a4d0e463a7ea30a50eb583a0e7069feb38f68b74cbba50aaff0"
